global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
512.1153978885255	-0.6593850109543382	262262.18075452285	0.4347885926712527	619.5436950299725	-0.8724747183937325	0.7612121342362228	383834.3900513916	533.0551105356471	0.3456182306463233	284147.750868171	0.1194519613550951	542.5618748680594	502.8349307699655	1.253475	19.777704	0.0828693534692557	0.046917406823828	0.0552938292	-0.0018664659	0.0888181854	-0.0561717491	0.0358000303	-0.0027865067	-0.0401685571	0.0381514386	0.0500844443	0.0009718835	-0.1095082875	-0.0300988764	0.0294010671	0.0066524055	-0.0081714235	-0.0548285884	0.093256662	-0.0174899863	0.0297703591	0.0444700431	0.0375014302	0.0230162687	0.1213500409	-0.0097807684	-0.0113022299	0.0690304029	-0.0690094784	0.0288215003	-0.0293910145	0.0554129846	-0.0413740344	0.0244697389	0.0078483111	-0.0167354407	0.120630749	0.0357125848	0.0612321029	0.0433534504	0.0411906136	-0.0010465975	0.0422079067	-0.0368616163	-0.0916664428	0.0298210072	-0.0028565829	-0.0067720785	-0.0580721428	0.1000303042	-0.001664007	0.0140409234	-0.0220547664	-0.0009167975	0.0042938887	-0.0519754017	-0.1079636415	-0.0728123252	0.0162890644	0.0827964406	0.0854489578	-0.0250620145	-0.0346524314	0.0054961926	-0.0259652157	-0.0159224598	0.0339363779	0.0585110219	-0.0755260802	-0.0504644029	0.0978117969	0.0582265155	0.0522378946	-0.0673925146	-0.0022393734	0.0330574093	0.0520269371	-0.0209033302	0.0544312461	0.0791393244	-0.0061191646	0.01204469	-0.0479067715	-0.0494795317	0.0715323064	-0.0266994264	0.0033158839	0.0081361543	-0.0225676504	-0.0186012853	-0.0075153372	0.1018127775	-0.0559468677	0.0579361209	-0.0135031514	-0.0736495987	-0.0295329535	0.1086917487	-0.0882001496	-0.0052968276	-0.0859835522	0.0492449886	0.0287287099	0.0162075362	-0.0835689211	-0.0464938766	0.0667190043	0.0706736128	-0.1747052769553221	-0.0050446846636446	2.5448843355611923e-05	0.0305219337960357	0.2644334287977301	0.0066432521340829	0.0699250382657241	4.4132798916997e-05	0.1767637449609864	-0.0008899024672431	7.919264012053625e-07	0.0312454215326326	0.0045238700684179	-0.0007700141946192	2.0465400395927376e-05	5.929218599150558e-07	-0.0048839119193218	-0.0003117535820202	9.719029590248773e-08	2.3852595635693543e-05	-0.0080851342101797	-0.0003240625074462	1.0501650873231875e-07	6.536939519661814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512.1672796019361	0.0518817134105802	262315.3222948478	0.0026917121864175	617.1093765354756	-2.4343184944968925	5.925906532649617	380823.98260800337	532.4579821744704	-0.5971283611767149	283511.50278130866	0.3565622797215892	541.9556321877458	503.1442363004505	1.091117	17.215969	0.1024999907455123	0.0530394855635748	0.0531551348	-0.1130585387	0.0443306202	0.0219667222	0.0747022172	-0.048037	-0.0630734938	-0.002818859	0.0866008599	0.004136855	-0.102532376	0.036182671	0.0871225917	-0.0564931773	0.0064503101	-0.090777135	-0.089006957	0.0150713596	-0.002794597	0.0215420966	-0.0038796103	-0.0266426156	-0.0490034512	-0.0134385559	0.0433194264	0.0393774665	-0.0549141799	0.0006890814	0.033981771	-0.0242803359	0.023762277	0.0432019858	-0.0760693395	-0.022147583	-0.0172400903	-0.0106992937	-0.0300010551	-0.0859130258	0.0768255321	-0.0594567148	0.0308830882	-0.0815574073	0.0264162114	-0.060193764	0.1086703203	0.0026904428	-0.0997231329	-0.0916202904	0.0005148936	0.0186907442	0.0131567947	0.0798293768	-0.0188780938	0.0212588286	-0.0133801123	0.1110862849	0.0316119097	0.0035386484	-0.014389325	0.0319203719	-0.0126914235	-0.0024267908	-0.0907368859	-0.0019801424	-0.0513226927	-0.0329710942	-0.0558897854	-0.0674027687	-0.0738607547	-0.0203962905	0.0936059157	0.0199117523	0.005609942	-0.0765568104	0.1079876786	0.019383635	0.062551636	0.0805377285	0.0046846333	0.0001959538	-0.0194031159	-0.0157006548	-0.0664830849	-0.1033240038	-0.0391279093	-0.0697308268	-0.0446475551	-0.0395746492	-0.0587235751	-0.0460393925	-0.0704533933	-0.0988156763	-0.0807820556	-0.0033003283	0.0126870294	-0.0150706451	0.004572637	0.0830474835	-0.0889710533	-0.0078316724	0.1263566043	0.0151009224	-0.0843436376	-0.0435809761	0.069627785	0.0670919737	-0.1779865007593599	-0.0032812238040378	1.0766429652184346e-05	0.0316791944525616	0.2876156884037186	0.0231822596059885	0.0827227842159449	0.0005374171604394	0.1776419844427224	0.0008782394817359	7.713045872798956e-07	0.0315566746367484	0.0052210488068981	0.0006971787384802	2.725935064401208e-05	4.860581933888435e-07	-0.0044008748187718	0.0004830371005499	2.333248405077501e-07	1.9367699170499728e-05	-0.0077621846921349	0.0003229495180448	1.0429639120536922e-07	6.025151119481337e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
511.6552790741727	-0.512000527763405	261791.1246044696	0.2621445404300052	617.1467904144863	0.0374138790107281	0.0013997983426294	380870.1609189019	532.3620176427505	-0.0959645317199147	283409.3178286602	0.0092091913482225	541.904458993339	507.09249830542535	1.03926	16.397764	0.137559577105206	0.0681273032437789	0.0658410927	-0.0745790805	-0.0754205813	-0.0466606899	0.0930114596	-0.0205357419	-0.0569581064	0.0089485664	0.1266217788	0.0548024783	-0.0292146722	-0.0281373167	0.0163706087	-0.0926833735	0.0129691306	-0.04910972	0.11856366	0.021557129	-0.0359077275	-0.0849469589	0.0781339824	-0.0268782251	-0.0484795889	0.0873140146	-0.0065489056	0.0045280466	-0.0387497874	-0.0414651224	-0.0914761568	-0.0055496789	0.0136186024	0.008577431	0.0112629647	0.0133971079	0.0647414121	0.0174521002	0.0366338772	0.0775324532	0.0199513065	-0.0360327461	0.0557964669	0.0309198236	0.0695154672	0.0018592667	-0.0067834535	0.0120817311	-0.0447123438	0.109131186	0.0460124155	-0.0236200386	0.0492547858	0.0484177001	0.0575553173	0.0480120106	0.0977213538	-0.0246828788	0.0197377378	0.0387368871	0.0589871291	-0.058394953	0.0353977322	0.0313188925	-0.0182795207	0.0552082256	0.0685219898	0.0180978768	-0.0405717092	-0.0282127028	0.0310712971	0.0491626624	0.0321582352	-0.0444206881	-0.0196888795	-0.0434320314	-0.0011277152	-0.0416701331	0.1117208773	0.0871410718	-0.0050592195	0.0310673515	-0.039227156	-0.0625822216	0.0682944556	-0.0138708989	0.0102730954	0.0126641062	0.1053508866	0.0276916658	-0.040155372	0.1047576161	-0.0190583522	-0.0415047547	-0.0510575837	-0.0965442591	0.0041371726	-0.0068709598	-0.0011603618	0.0015005432	-0.0979966027	0.0349973757	0.0439897838	0.0139919239	-0.0850650808	-0.0406061447	0.0723606798	0.0632455532	-0.1770407331123067	0.0009457676470532	8.944764422125517e-07	0.031343421180943	0.2627918758580136	-0.0248238125457049	0.0690595700169736	0.0006162216693043	0.2138714357336653	0.0362294512909429	0.0013125731408428	0.0457409910227793	0.0046111262979554	-0.0006099225089427	2.126248573569587e-05	3.720054669149582e-07	-0.0048979571866678	-0.0004970823678959	2.470908804730939e-07	2.398998460243075e-05	-0.0081663907277263	-0.0004042060355914	1.6338251920851638e-07	6.668993751789409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512.4451205874734	0.7898415133007006	262600.0016139102	0.6238496161331408	619.5339960062279	2.3872055917415764	5.69875053724225	383822.3722074448	532.6372024128144	0.2751847700639018	283702.3893941494	0.0757266576751225	542.183917294241	501.3865064874559	1.122852	17.716702	0.1223008452230767	0.07160797028562	0.0647039372	0.0034750531	-0.1012269721	0.0096313365	0.083251854	0.0333778582	-0.0920569015	-0.0481726948	0.0417911012	0.0395620227	0.0256002626	0.0076953682	0.0764245198	-0.1257299698	0.0066004773	-0.0684172731	-0.0601671055	-0.0555176068	0.0325166921	-0.0066547949	0.0492713568	-0.0346782939	0.0367065426	0.0512250436	-0.0460961636	0.0530930618	0.0585396635	-0.016279065	-0.0604415645	-0.0061909387	-0.032248375	0.0552354412	-0.0470890357	0.0842629626	-0.0982279476	-0.0365257316	0.100894596	-0.012081635	-0.0228843545	-0.0152521499	0.017139063	-0.0246671902	-0.0338584532	-0.0430647353	0.094974354	0.0020015407	-0.0676800734	-0.0486816013	-0.0564948744	0.0055519156	0.0173859728	0.0528038514	0.0163632322	-0.0456398142	0.0229925936	-0.0393129931	-0.0907588483	-0.0150576746	0.1010380852	-0.0307744501	-0.0009799733	0.0381741989	-0.0513950675	0.0225792634	0.0149656611	-0.036905868	0.0867686894	-0.0319339051	-0.0325946816	-0.0005698641	-0.0263336529	-0.028043434	-0.0480068581	-0.032572585	0.0379845754	-0.0074820436	-0.0465850447	0.0684889636	0.0100770767	0.0030623785	-0.0077174123	0.0090670029	-0.0884234097	-0.0304857294	-0.0402709983	-0.063214676	0.13754519	-0.0935127601	0.0377658826	-0.0042514001	-0.0065075976	-0.0842361301	-0.040587383	0.0193611361	0.0084679188	0.0232743748	0.0324962511	0.0738561184	-0.026314805	-0.043359705	0.0461841132	0.012880716	-0.0857327951	-0.0375736098	0.0749107852	0.0591495314	-0.1969733034487006	-0.0199325703363938	0.0003973073602152	0.0387984822714938	0.268319268274297	0.0055273924162833	0.0719952297272541	3.055206692358681e-05	0.1771016545108708	-0.0367697812227945	0.0013520168111721	0.0313649960304878	0.0054001316376655	0.0007890053397101	2.916142170411588e-05	6.225294260910504e-07	-0.0049062884121582	-8.3312254904001e-06	6.940931817189239e-11	2.407166598327783e-05	-0.0085704761874779	-0.0004040854597515	1.6328505878266185e-07	7.345306208012572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512.4357531146011	-0.0093674728723271	262590.4010701284	8.774954801378596e-05	624.2328867402466	4.6988907340187325	22.079574130247103	389666.69688806153	531.9948434105531	-0.6423590022612871	283018.513415419	0.4126250877861162	541.6643838158535	501.5738318234828	1.026637	16.198593	0.0527405791677129	0.0343664786430202	0.0636232518	0.0710631535	-0.0036821047	-0.0710493655	0.0548655764	0.1094160325	-0.0599642962	-0.0310456476	-0.0197628112	-0.0057338311	-0.0145912277	-0.0518281338	0.0552967686	0.0753577075	0.0188246729	-0.0522951895	0.0167501098	0.0398656376	-0.0412914931	-0.0180191783	-0.0794562175	-0.0004021331	0.0708648493	-0.058137342	-0.0213981821	0.0359151873	-0.0325492107	-0.0793637186	0.0192811096	0.101160413	-0.0348760741	0.0561404145	-0.0639358579	-0.10665639	-0.0013245993	-0.0608170745	0.0567664384	0.071657039	-0.160470391	-0.0270247182	-0.0290037128	0.0478469748	-0.0356356016	0.0774297099	0.0521413135	0.0187347457	-0.0552578522	0.0147419979	0.0636670019	-0.0351998137	-0.0017319698	-0.1158909945	-0.0350972933	0.0074879022	-0.0282468279	-0.0561272926	0.0026354893	0.0244072099	0.0786373411	0.0242645561	0.0446987344	-0.0322131147	-0.0523480308	-0.0963245817	-0.1569197124	-0.0691607295	-0.0301537245	0.0922085997	0.0682243873	-0.0151015523	-0.001885648	-0.0779690178	-0.0724400706	0.0187253759	-0.0550839489	0.0319237457	0.0555833271	0.074870505	0.0005869104	0.0170262568	-0.0289624297	-0.0306237581	0.0367369304	0.0137228056	0.002008024	0.0105745068	0.0337775716	0.0346372823	0.0582567265	0.1188512157	-0.0147831925	-0.0632217041	0.0733147356	-0.0366838096	0.0576270854	0.0045780909	0.0314381248	0.0370135055	-0.0694118846	-0.0572888157	0.0100313381	0.011767474	-0.0863463587	-0.0344876807	0.0772716595	0.0548200734	-0.196881977476238	9.132597246258588e-05	8.340433246236997e-09	0.0387625130549538	0.2676239225152699	-0.000695345759027	0.0716225639024591	4.835057245969423e-07	0.198565694159889	0.0214640396490182	0.0004607049980546	0.0394283348971985	0.0050400613326843	-0.0003600703049812	2.540221823721944e-05	1.296506245292548e-07	-0.0051532566766117	-0.0002469682644535	6.099332364717395e-08	2.6556054375043064e-05	-0.0085732349737873	-2.7587863093998105e-06	7.610901900931828e-12	7.350035791576972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512.9300841602804	0.4943310456793597	263097.2712366724	0.2443631827224492	622.7772787801874	-1.455607960059183	2.118794533387656	387851.5389648553	532.1369444658412	0.1421010552880943	283169.7276654418	0.02019270991399	541.950852258764	499.2188653144712	0.989452	15.611866	0.1088669314648111	0.0546138493711811	0.0628946393	-0.0101748452	0.0980861624	-0.0016714659	0.0012073065	0.0796977134	-0.1125454813	-0.0207330883	-0.0818102822	-0.0357869855	-0.0877044864	0.0637350714	0.0057083277	-0.0582406897	0.0117548727	-0.0604317837	5.62519e-05	-0.1005095372	-0.0088993628	-0.112968885	-0.0383055918	-0.0737826107	-0.0850526131	-0.0379997707	0.0532526505	-0.058075347	-0.0093669281	-0.0140583763	0.076692899	-0.0070474092	-0.036906458	0.0090424814	0.0808995049	0.0588219522	-0.0864970742	0.0007824998	-0.0654195286	0.0526806823	0.0883106652	-0.1253708327	-0.0108917907	0.0074596031	0.024075302	0.0426781281	0.1034931717	0.0065935994	-0.0609932813	0.0147175341	-0.0946276276	-0.0615033224	0.080539463	-0.0409051626	0.0424547606	0.1141035877	0.0353824141	0.046029693	0.0496597487	0.0052652873	-0.0276219315	0.0584972553	-0.0436266289	0.0290601305	0.0220847884	-0.024236907	0.025515766	-0.0567115665	0.0735951608	0.0089464475	-0.0148898252	0.0723227207	0.0350174219	0.084459827	-0.0887829996	-0.1803922969	0.0136394319	-0.0124701866	-0.0021800267	0.0630679778	0.0195129537	0.0013113241	-0.0147797815	0.0445892966	-0.0522430142	0.1039262778	-0.0352861268	-0.0939621842	-0.00626327	-0.0862963401	0.0037636886	0.0513389824	-0.0343806898	-0.0057609949	-0.086295431	-0.0098515414	0.0987811392	0.0083292741	-0.0235709494	0.0838375139	-0.0085744254	-0.0173213049	0.0067519292	0.0106523738	-0.0869053842	-0.0313527427	0.0794373389	0.0502742657	-0.1950586973399453	0.0018232801362927	3.3243504553995622e-06	0.0380478954079563	0.230193688839563	-0.0374302336757068	0.0529891343815655	0.001401022393018	0.1845931437728225	-0.0139725503870665	0.0001952321643191	0.0340746287279339	0.0055371880615036	0.0004971267288193	3.0660451628457994e-05	2.471349845065784e-07	-0.0053151588638995	-0.0001619021872878	2.6212318248573894e-08	2.8250913748489425e-05	-0.0090270234029951	-0.0004537884292077	2.0592393848288213e-07	8.148715151822123e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
513.2342210319913	0.3041368717108526	263409.3656383149	0.0924992367340636	619.9202259951418	-2.857052785045653	8.16275061653712	384301.08659786766	532.1010006175321	-0.0359438483091025	283131.47485817893	0.0012919602312677	541.6719762468496	506.1440117481191	1.006979	15.888412	0.1117519030843523	0.0759671722832867	0.076927391	-0.1001376355	-0.0153338143	-0.0488973854	-0.0101860018	0.0052015217	-0.1437649229	-0.0537033872	-0.0298330562	0.0497791008	0.0359658111	0.0751597862	-0.0336792961	0.0598512961	0.0116892023	-0.0772541169	0.0258900912	0.0595230045	-0.062759101	-0.1067060057	0.0024910736	-0.030360505	0.0543081643	0.0311570024	0.0918138959	0.0917629719	-0.00411394	-0.0201070356	0.0101392158	-0.0942611632	-0.0203186489	0.039299883	-0.0583945376	-0.0271110999	0.0235717316	-0.0518558404	0.1210852794	0.002334326	0.0216057078	-0.0607909169	-0.0484347584	-0.0400658429	-0.0670397918	0.0161675896	0.0371569327	0.0122150283	-0.0710014108	0.0154062427	0.1058310688	-0.0663117228	0.1076215536	0.0600231109	-0.0119345051	0.0295510175	-0.0431202788	0.0419293673	-0.0239334846	-0.0085701456	0.0767556217	0.0223824299	0.0327469385	0.0552853338	-0.1063843959	-0.0003695164	-0.0340909069	-0.02544982	0.0705429998	-0.0606983417	0.0604856807	-0.0415670699	-0.0149562519	-0.0394919127	-0.0025407956	-0.0152825075	-0.0136135681	0.0531645254	0.0449766828	0.0873735595	-0.004543527	0.0307911353	-0.0485561012	0.0147590281	0.0084899753	-0.0297813133	0.0135919995	0.0236527134	0.018531439	0.0464124112	-0.0118280417	0.034235684	-0.0238932717	-0.0230203637	-0.0551055342	-0.0821187493	0.0226103906	-0.0473115895	-0.0011906591	0.0200538643	-0.000627602	-0.1010461095	0.006209499	0.0095355915	-0.0874095183	-0.0281732508	0.0814023527	0.0455300484	-0.1955128611684387	-0.0004541638284933	2.0626478311177561e-07	0.0382252788822691	0.2973742661740601	0.067180577334497	0.0884314541825607	0.0045132299709963	0.2183786382166843	0.0337854944438618	0.0011414596348162	0.0476892296293734	0.0054828627540326	-5.432530747100008e-05	3.0061783979557948e-05	2.951239031818697e-09	-0.0051639056074437	0.0001512532564557	2.2877547588483945e-08	2.666592112258849e-05	-0.0090280781886183	-1.0547856232005076e-06	1.1125727109104833e-12	8.150619577980548e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
513.8858924884253	0.6516714564339736	264078.7104986253	0.4246756871307763	623.3167620005098	3.3965360053680342	11.536456835761443	388523.7857908002	533.2169610824177	1.1159604648855748	284320.32758596854	1.2453677591876282	543.0689872011493	506.571543451429	0.908955	14.341764	0.0665582611226583	0.0318807721711622	0.0839580917	-0.0171183533	-0.0788904756	-0.0701150436	-0.0579492262	0.0789609933	-0.1187944263	-0.054498991	-0.0452201918	0.08388944	0.0425477585	-0.0018889757	0.0310506804	-0.0165822937	-0.0127371502	-0.1077434979	0.0334373901	-0.0944767369	-0.0029475294	-0.0055195425	0.0659658002	-0.0085208188	0.0319629601	0.0911975589	0.0440937758	-0.0329542063	0.0278764801	-0.0586512899	-0.0054329789	-0.0450553827	0.0203636211	-0.0087514263	0.0517057856	-0.0074575039	0.038091839	-0.0314636211	0.0220912552	0.0370543603	-0.063912718	0.0076991757	0.0947346168	-0.0241588872	-0.1049923588	0.0395547661	-0.0468409626	-0.0185578443	-0.1132909005	0.0389132473	-0.078268714	-0.0347198593	-0.0053790603	0.0913813419	0.0388297864	0.0498988739	0.023155502	-0.0442814359	-0.0188546521	-0.0325648335	0.0257325939	-0.0231429743	0.0268077124	-0.0019537554	0.0179567144	-0.0156112884	-0.0203808163	-0.0110048672	0.0410167391	0.0572208103	0.1377320817	-0.0015065286	0.0355159645	0.0054212469	0.0121428705	0.0490764751	0.0705283355	0.0011739401	0.0355697227	0.081417259	0.0023206869	0.0214237517	-0.0394787412	0.0381507977	-0.0359591746	0.0082436058	0.0126442287	0.0173391527	0.1238464263	-0.0109745743	0.062298452	-0.0481383114	-0.035043437	0.0665845195	-0.0419934445	-0.0302435492	0.0309735273	0.0346212019	0.0230664244	0.0556245971	0.0245366556	-0.0342738694	0.015258418	0.0084173034	-0.0878584426	-0.0249537231	0.0831617371	0.0406061447	-0.2150789053116	-0.0195660441431613	0.0003828300834121	0.0462589355100362	0.2908257602712893	-0.0065485059027707	0.0845796228373734	4.288292955862381e-05	0.2030122264541631	-0.0153664117625211	0.0002361266104553	0.0412139640898764	0.0056234634940023	0.0001406007399697	3.162334166837656e-05	1.97685680800273e-08	-0.0054068859903622	-0.0002429803829185	5.903946648322096e-08	2.9234416112775037e-05	-0.0091460430520142	-0.0001179648633958	1.3915708996013309e-08	8.365010350929722e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.0261773852546	0.140284896829371	264222.9110372973	0.0196798522784272	624.6538791296617	1.3371171291519204	1.7878822170714734	390192.4687117341	533.755853989545	0.5388929071273196	284895.3116681085	0.2904055653521339	543.5115033643867	501.5729004632785	0.959515	15.139515	0.0929439560089107	0.0450693583042067	0.1027866013	0.0646379372	0.0047144125	-0.0591601179	-0.0800641284	0.1145392913	-0.0610771198	-0.0421503738	-0.032161434	-0.0075706463	0.0485023921	-0.0286964328	0.0900338286	0.0034551491	-0.0148814704	-0.1014328632	-0.0179443923	0.039808711	-0.02260464	0.0682396469	0.0473749825	-0.0572203221	0.0725938138	-0.071581595	0.0442359915	-0.0539241034	-0.0106460929	0.0218016167	0.014013332	0.0211593109	-0.0089125756	-0.0182627058	-0.0164746492	0.0287871121	0.0647833763	0.0229953058	-0.0763952221	-0.0147718195	0.0752171775	-0.1091998968	0.0290990821	-0.0617504268	-0.0635168693	-0.0324942202	0.060730506	-0.0185808365	-0.1106084368	-0.0282459984	0.0281995774	0.0199668353	-0.064917934	-0.0285463337	0.0713313667	-0.020482367	-0.048825801	-0.0309146015	0.046322722	-0.035133754	0.0026307239	-0.0350992304	-0.0043432166	-0.0036858906	-0.0293125317	-0.0694589349	-0.0515724247	-0.004769783	-0.0277997644	-0.0679116476	0.0377238621	-0.0419449303	-0.029525853	0.0676702173	0.0522994743	-0.1253899034	0.0459753101	0.0924205928	0.0834918445	0.0868410432	0.0067919869	0.0203751666	-0.0294242314	0.0664570957	-0.0240117008	0.0290818526	0.0095343032	0.0681702694	-0.0180823654	-0.0344919937	0.0627393331	-0.032458296	-0.0116514404	-0.0311761806	0.0838394578	-0.0714772181	0.1090548504	-0.0478478913	0.0387500701	0.0771266466	-0.0168151722	-0.0756050923	-0.0146299498	0.0072976862	-0.0882518737	-0.0216987349	0.0847110477	0.0355219872	-0.2012123509174443	0.0138665543941557	0.000192281330766	0.0404864101617247	0.2918880289873158	0.0010622687160264	0.0851986214661001	1.1284148250485743e-06	0.2176535543281517	0.0146413278739885	0.0002143684819136	0.0473730697116776	0.0063292995175672	0.0007058360235648	4.006003238307639e-05	4.982044921619095e-07	-0.0049662327414485	0.0004406532489137	1.941752857781997e-07	2.4663467642235083e-05	-0.009025056223998	0.0001209868280161	1.463781255342132e-08	8.145163984632506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
514.1811033845372	0.1549259992825682	264382.20707774017	0.0240020652537023	623.6194410983871	-1.0344380312745898	1.0700620405472492	388901.2073158648	533.3070801434033	-0.4487738461417621	284416.44173108233	0.2013979649808699	543.3351616182737	505.66838809522096	1.040349	16.41494	0.1711118185597678	0.0736498138607904	0.0475499708	0.0171317762	0.0874828689	-0.0942423651	-0.0765056945	0.0994443432	-0.0709310156	-0.0070006922	-0.0508544105	-0.0581315666	-0.0304622049	-0.0094830578	-0.0631815405	-0.0789719837	-0.0027521409	-0.0640575773	0.0667595952	-0.0283113236	-0.0046263154	0.0597110419	-0.045986511	-0.0894412967	0.0053328237	-0.0164844353	0.0131724066	-0.072805586	0.0118763075	-0.0858998211	0.0709726117	-0.0111655159	-0.0681564206	0.0771577909	0.1104640131	0.0646741361	0.0464724474	0.0691988815	0.0254237867	-0.0174921172	0.1101419312	0.0278831744	0.0142896121	-0.0449906922	-0.1150500758	0.0538811088	0.0389718897	-0.0111874603	-0.0741138285	0.0777070857	-0.047457733	0.0211407867	-0.0843236377	-0.0612577317	0.0499996508	0.1310629234	0.0089293764	-0.057244212	0.0149353693	0.0033507799	-0.0552245192	0.0799847906	-0.031986447	0.0509045727	-0.0417375875	0.0320240503	0.0822119077	-0.0193576655	0.0062128459	-0.0591989728	0.0417224302	-0.0157497556	0.0395978197	0.0764692959	-0.0409572234	-0.0072284114	0.0727917108	0.061843779	0.010653711	0.0616663239	0.021880864	-0.0023620004	-0.0546454003	0.056391079	-0.0373211507	0.1451111286	-0.0313668816	-0.0967458705	-0.0275071958	-0.0289615051	0.0131724966	0.0317053857	-0.0191670367	0.0973933483	-0.03188656	-0.0702667168	0.0236703757	-0.0242596495	-0.066936585	0.036577639	-0.0330438083	-0.0498624215	-0.0313461374	0.0061769165	-0.0885895631	-0.0184129115	0.0860463708	0.0302976406	-0.2147378820098993	-0.0135255310924549	0.0001829399913329	0.0461123579700974	0.2524448506925267	-0.0394431782947891	0.0637284026411721	0.0015557643139945	0.1843276879389179	-0.0333258663892337	0.001110613370593	0.0339766965409071	0.0054429778561523	-0.0008863216614149	2.9626007942564287e-05	7.855660874932687e-07	-0.0053169976163138	-0.0003507648748652	1.2303599743926952e-07	2.827046365188663e-05	-0.0094843145433836	-0.0004592583193855	2.109182039248843e-07	8.995222235783765e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
